"","groupid","elapsedtime","sex","age","health","nationality","countryofbirth","educationlevel","studentstatus","totalwords","countCorrect_neutral","countCorrect_low","countCorrect_high","countCorrect_negative","countCorrect_sum","propCorrect_neutral","propCorrect_low","propCorrect_high","propCorrect_negative","countCritical_neutral","countCritical_low","countCritical_high","countCritical_negative","countCritical_sum","propCritical_neutral","propCritical_low","propCritical_high","propCritical_negative","countIntrusion_sum","RCG_countCorrect_neutral","RCG_countCorrect_low","RCG_countCorrect_high","RCG_countCorrect_negative","RCG_countCorrect_sum","RCG_propCorrect_neutral","RCG_propCorrect_low","RCG_propCorrect_high","RCG_propCorrect_negative","RCG_propCorrect_total","RCG_countCritical_neutral","RCG_countCritical_low","RCG_countCritical_high","RCG_countCritical_negative","RCG_countCritical_sum","RCG_propCritical_neutral","RCG_propCritical_low","RCG_propCritical_high","RCG_propCritical_negative","RCG_propCritical_total","RCG_countIntrusion_neutralword","RCG_countIntrusion_lowword","RCG_countIntrusion_highword","RCG_countIntrusion_negativeword","RCG_countIntrusion_sumword","RCG_propIntrusion_neutralword","RCG_propIntrusion_lowword","RCG_propIntrusion_highword","RCG_propIntrusion_negativeword","RCG_propIntrusion_totalword","RCG_countIntrusion_neutrallure","RCG_countIntrusion_lowlure","RCG_countIntrusion_highlure","RCG_countIntrusion_negativelure","RCG_countIntrusion_sumlure","RCG_propIntrusion_neutrallure","RCG_propIntrusion_lowlure","RCG_propIntrusion_highlure","RCG_propIntrusion_negativelure","RCG_propIntrusion_totallure","RCG_countIntrusion_neutral","RCG_countIntrusion_low","RCG_countIntrusion_high","RCG_countIntrusion_negative","RCG_countIntrusion_sum","RCG_propIntrusion_neutral","RCG_propIntrusion_low","RCG_propIntrusion_high","RCG_propIntrusion_negative","RCG_propIntrusion_total","nr_MathProblems","propCorrect_Math","attentioncheck","oldresponse","CEQtotal","DEStotal","differencescorepc","propCorrectoverall","propRCGCorrectoverall","differencescoreh1","differencescoreh1b","differencescoreh1c","differencescoreh2","differencescoreh2b","differencescoreh2c","HRCorrNeu","Z_HRCorrNeu","HRCorrNeg","Z_HRCorrNeg","FAIntNeu","Z_FAIntNeu","FAIntNeg","Z_FAIntNeg","FACritNeu","Z_FACritNeu","FACritNeg","Z_FACritNeg","d_critical_neutral","d_critical_negative","d_unrelated_neutral","d_unrelated_negative","differencescoreh5","differencescoreh5b","c_critical_neutral","c_critical_negative","differencescoreh4","c_unrelated_neutral","c_unrelated_negative","differencescoreh4b","differencescoreh6","differencescoreh7"
"270",1,1697106,"Female",36,0,"South Africa","South Africa","High School Degree or equivalent","No",10,0,0,4,4,4,0,0,0.166666666666667,0.0833333333333333,0,1,1,2,2,0,0.5,0.5,0.5,4,8,5,6,11,19,0.666666666666667,0.833333333333333,1,0.916666666666667,0.791666666666667,2,2,1,3,5,0.5,1,0.5,0.75,0.625,3,1,4,5,8,0.25,0.166666666666667,0.666666666666667,0.416666666666667,0.333333333333333,1,2,0,2,3,0.25,1,0,0.5,0.375,4,3,4,7,11,0.25,0.375,0.5,0.4375,0.34375,83,0.975903614457831,1,0.546875,7,7.5,0.25,0.0416666666666667,0.671875,0.5,0.5,0.0833333333333333,0.25,0.5,0.25,0.653846153846154,0.395725295814487,0.884615384615385,1.19837970230692,0.264705882352941,-0.62890421763219,0.441176470588235,-0.147987109725839,0.5,0,0.7,0.524400512708041,0.395725295814487,0.673979189598884,1.02462951344668,1.34636681203276,0.278253893784397,0.321737298586086,-0.197862647907244,-0.861390107507483,-0.663527459600239,0.116589460908851,-0.525196296290543,-0.641785757199394,0,-0.5
"272",2,1784857,"Female",23,1,"United States","United States","High School Degree or equivalent","Yes",26,7,10,7,17,24,0.145833333333333,0.416666666666667,0.291666666666667,0.354166666666667,0,0,0,0,0,0,0,0,0,2,7,5,5,10,17,0.583333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.708333333333333,1,2,1,3,4,0.25,1,0.5,0.75,0.5,0,2,2,4,4,0,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0,2,1,3,3,0,1,0.5,0.75,0.375,0,4,3,7,7,0,0.5,0.375,0.4375,0.21875,93,0.946236559139785,1,0.4375,12,13.2142857142857,0.25,0.25,0.71875,0,0,0.208333333333333,0.5,0.75,0.25,0.576923076923077,0.194028142423926,0.807692307692308,0.869423773288886,0.0294117647058824,-1.88950996033343,0.441176470588235,-0.147987109725839,0.3,-0.524400512708041,0.7,0.524400512708041,0.718428655131967,0.345023260580845,2.08353810275736,1.01741088301472,-0.373405394551122,-1.06612721974263,0.165186185142057,-0.696912142998463,-0.862098328140521,0.847740908954752,-0.360718331781524,-1.20845924073628,0,-0.5
"273",1,1544534,"Female",22,0,"Ireland","Ireland","Bachelor's Degree","Yes",28,15,5,2,7,22,0.3125,0.208333333333333,0.0833333333333333,0.145833333333333,1,2,0,2,3,0.25,1,0,0.5,3,10,6,6,12,22,0.833333333333333,1,1,1,0.916666666666667,4,2,2,4,8,1,1,1,1,1,2,0,2,2,4,0.166666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0,1,0,1,1,0,0.5,0,0.25,0.125,2,1,2,3,5,0.125,0.125,0.25,0.1875,0.15625,61,0.918032786885246,1,0.546875,16,54.2857142857143,0.875,0.229166666666667,0.765625,0.25,0.75,-0.166666666666667,0,0,0.166666666666667,0.807692307692308,0.869423773288886,0.961538461538462,1.76882503851871,0.147058823529412,-1.04913139796397,0.205882352941176,-0.82079208833238,0.9,1.2815515655446,0.9,1.2815515655446,-0.412127792255715,0.487273472974105,1.91855517125286,2.58961712685109,0.89940126522982,0.671061955598229,-1.07548766941674,-1.52518830203165,-0.44970063261491,0.0898538123375426,-0.474016475093163,-0.563870287430705,-1,0
"274",2,1708325,"Female",19,1,"South Africa","South Africa","High School Degree or equivalent","No",29,14,6,4,10,24,0.291666666666667,0.25,0.166666666666667,0.208333333333333,1,1,0,1,2,0.25,0.5,0,0.25,3,9,4,5,9,18,0.75,0.666666666666667,0.833333333333333,0.75,0.75,3,2,2,4,7,0.75,1,1,1,0.875,0,1,1,2,2,0,0.166666666666667,0.166666666666667,0.166666666666667,0.0833333333333333,1,0,1,1,2,0.25,0,0.5,0.25,0.25,1,1,2,3,4,0.0625,0.125,0.25,0.1875,0.125,53,0.886792452830189,1,0.453125,9,27.8571428571429,0.6875,0.25,0.734375,0,0.25,-0.0833333333333333,0.25,0.25,0,0.730769230769231,0.615141104595973,0.730769230769231,0.615141104595973,0.0882352941176471,-1.35170223993066,0.205882352941176,-0.82079208833238,0.7,0.524400512708041,0.9,1.2815515655446,0.0907405918879327,-0.666410460948627,1.96684334452663,1.43593319292835,-0.75715105283656,-0.530910151598281,-0.569770808652007,-0.948346335070287,-0.37857552641828,0.368280567667344,0.102825491868204,-0.26545507579914,-0.5,0
"275",1,1746017,"Female",33,1,"United Kingdom","United Kingdom","Bachelor's Degree","No",26,11,4,8,12,23,0.229166666666667,0.166666666666667,0.333333333333333,0.25,0,0,1,1,1,0,0,0.5,0.25,2,10,3,3,6,16,0.833333333333333,0.5,0.5,0.5,0.666666666666667,2,1,2,3,5,0.5,0.5,1,0.75,0.625,0,3,2,5,5,0,0.5,0.333333333333333,0.416666666666667,0.208333333333333,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,0,0.375,0.25,0.3125,0.15625,60,0.866666666666667,1,0.40625,9,44.6428571428571,0.5,0.239583333333333,0.71875,0.25,0,0.0208333333333333,0.25,0,-0.333333333333333,0.807692307692308,0.869423773288886,0.5,0,0.0294117647058824,-1.88950996033343,0.323529411764706,-0.457851931012495,0.5,0,0.7,0.524400512708041,0.869423773288886,-0.524400512708041,2.75893373362232,0.457851931012495,-1.39382428599693,-2.30108180260982,-0.434711886644443,-0.26220025635402,0.172511630290423,0.510043093522272,0.228925965506247,-0.281117128016025,0.5,0.5
"276",2,1668192,"Female",19,1,"United Kingdom","United Kingdom","High School Degree or equivalent","Yes",44,18,13,7,20,38,0.375,0.541666666666667,0.291666666666667,0.416666666666667,2,1,0,1,3,0.5,0.5,0,0.25,3,10,6,6,12,22,0.833333333333333,1,1,1,0.916666666666667,3,2,1,3,6,0.75,1,0.5,0.75,0.75,4,3,3,6,10,0.333333333333333,0.5,0.5,0.5,0.416666666666667,0,2,1,3,3,0,1,0.5,0.75,0.375,4,5,4,9,13,0.25,0.625,0.5,0.5625,0.40625,56,0.946428571428571,1,0.640625,22,63.5714285714286,0.5,0.395833333333333,0.671875,-0.25,0,0.0416666666666667,0,0.25,0.166666666666667,0.807692307692308,0.869423773288886,0.961538461538462,1.76882503851871,0.264705882352941,-0.62890421763219,0.558823529411765,0.147987109725839,0.7,0.524400512708041,0.7,0.524400512708041,0.345023260580845,1.24442452581067,1.49832799092108,1.62083792879287,0.89940126522982,0.122509937871791,-0.696912142998463,-1.14661277561337,-0.44970063261491,-0.120259777828348,-0.958406074122272,-0.838146296293924,-0.5,-0.5
"277",1,1786082,"Female",22,1,"South Africa","South Africa","Bachelor's Degree","Yes",22,5,5,6,11,16,0.104166666666667,0.208333333333333,0.25,0.229166666666667,1,1,1,2,3,0.25,0.5,0.5,0.5,3,5,6,3,9,14,0.416666666666667,1,0.5,0.75,0.583333333333333,1,2,1,3,4,0.25,1,0.5,0.75,0.5,0,0,2,2,2,0,0,0.333333333333333,0.166666666666667,0.0833333333333333,0,0,1,1,1,0,0,0.5,0.25,0.125,0,0,3,3,3,0,0,0.375,0.1875,0.09375,62,0.951612903225806,1,0.328125,11,52.5,0.25,0.166666666666667,0.734375,0.25,0.25,0.125,0.5,0.75,0.333333333333333,0.423076923076923,-0.194028142423926,0.730769230769231,0.615141104595973,0.0294117647058824,-1.88950996033343,0.205882352941176,-0.82079208833238,0.3,-0.524400512708041,0.7,0.524400512708041,0.330372370284114,0.0907405918879327,1.6954818179095,1.43593319292835,-0.239631778396182,-0.25954862498115,0.359214327565983,-0.569770808652007,-0.928985136217991,1.04176905137868,0.102825491868204,-0.938943559510475,0,-0.5
"278",1,1387286,"Female",21,0,"South Africa","South Africa","High School Degree or equivalent","Yes",28,17,7,4,11,28,0.354166666666667,0.291666666666667,0.166666666666667,0.229166666666667,0,0,0,0,0,0,0,0,0,0,9,6,2,8,17,0.75,1,0.333333333333333,0.666666666666667,0.708333333333333,2,2,2,4,6,0.5,1,1,1,0.75,1,3,1,4,5,0.0833333333333334,0.5,0.166666666666667,0.333333333333333,0.208333333333333,2,1,1,2,4,0.5,0.5,0.5,0.5,0.5,3,4,2,6,9,0.1875,0.5,0.25,0.375,0.28125,84,0.976190476190476,1,0.5,9,9.28571428571429,0.3125,0.291666666666667,0.65625,0,0,-0.125,0.5,0.5,-0.083333333333333,0.730769230769231,0.615141104595973,0.653846153846154,0.395725295814487,0.205882352941176,-0.82079208833238,0.382352941176471,-0.299306910465667,0.5,0,0.9,1.2815515655446,0.615141104595973,-0.885826269730114,1.43593319292835,0.695032206280154,-1.50096737432609,-0.740900986648199,-0.307570552297987,-0.838638430679544,-0.531067878381557,0.102825491868204,-0.0482091926744101,-0.151034684542614,0,0
"280",1,1353962,"Male",35,0,"United Kingdom","United Kingdom","Bachelor's Degree","No",29,15,0,6,6,21,0.3125,0,0.25,0.125,3,0,1,1,4,0.75,0,0.5,0.25,4,10,1,3,4,14,0.833333333333333,0.166666666666667,0.5,0.333333333333333,0.583333333333333,3,1,1,2,5,0.75,0.5,0.5,0.5,0.625,2,0,1,1,3,0.166666666666667,0,0.166666666666667,0.0833333333333333,0.125,0,0,1,1,1,0,0,0.5,0.25,0.125,2,0,2,2,4,0.125,0,0.25,0.125,0.125,69,0.91304347826087,1,0.359375,10,34.2857142857143,0.625,0.21875,0.703125,-0.5,-0.75,-0.1875,-0.25,-0.25,-0.5,0.807692307692308,0.869423773288886,0.346153846153846,-0.395725295814487,0.147058823529412,-1.04913139796397,0.147058823529412,-1.04913139796397,0.7,0.524400512708041,0.5,0,0.345023260580845,-0.395725295814487,1.91855517125286,0.653406102149484,-0.740748556395333,-1.26514906910337,-0.696912142998463,0.197862647907244,0.894774790905707,0.0898538123375426,0.722428346889229,0.632574534551687,0.5,0
"281",1,1462060,"Female",32,0,"United Kingdom","United Kingdom","Master's Degree","No",24,12,0,6,6,18,0.25,0,0.25,0.125,0,0,0,0,0,0,0,0,0,6,10,3,5,8,18,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.75,3,1,2,3,6,0.75,0.5,1,0.75,0.75,5,0,2,2,7,0.416666666666667,0,0.333333333333333,0.166666666666667,0.291666666666667,1,0,0,0,1,0.25,0,0,0,0.125,6,0,2,2,8,0.375,0,0.25,0.125,0.25,67,0.91044776119403,1,0.5,6,8.57142857142857,0.375,0.1875,0.6875,0,0,-0.125,0,-0.25,-0.166666666666666,0.807692307692308,0.869423773288886,0.653846153846154,0.395725295814487,0.382352941176471,-0.299306910465667,0.147058823529412,-1.04913139796397,0.7,0.524400512708041,0.7,0.524400512708041,0.345023260580845,-0.128675216893553,1.16873068375455,1.44485669377846,-0.473698477474399,0.276126010023905,-0.696912142998463,-0.460062904261264,0.236849238737199,-0.285058431411609,0.326703051074742,0.611761482486351,0,0.5
"282",2,1649990,"Male",38,0,"South Africa","South Africa","Bachelor's Degree","Yes",30,11,7,5,12,23,0.229166666666667,0.291666666666667,0.208333333333333,0.25,2,0,2,2,4,0.5,0,1,0.5,3,9,4,5,9,18,0.75,0.666666666666667,0.833333333333333,0.75,0.75,2,2,2,4,6,0.5,1,1,1,0.75,1,2,1,3,4,0.0833333333333334,0.333333333333333,0.166666666666667,0.25,0.166666666666667,2,1,1,2,4,0.5,0.5,0.5,0.5,0.5,3,3,2,5,8,0.1875,0.375,0.25,0.3125,0.25,77,0.922077922077922,1,0.5,22,14.2857142857143,0.3125,0.239583333333333,0.6875,0,-0.5,0.0208333333333333,0.5,0.5,0,0.730769230769231,0.615141104595973,0.730769230769231,0.615141104595973,0.205882352941176,-0.82079208833238,0.323529411764706,-0.457851931012495,0.5,0,0.9,1.2815515655446,0.615141104595973,-0.666410460948627,1.43593319292835,1.07299303560847,-1.2815515655446,-0.362940157319885,-0.307570552297987,-0.948346335070287,-0.6407757827723,0.102825491868204,-0.0786445867917392,-0.181470078659943,1,0
"283",2,1782683,"Female",26,0,"South Africa","South Africa","Bachelor's Degree","No",9,6,0,0,0,6,0.125,0,0,0,1,0,0,0,1,0.25,0,0,0,2,10,5,4,9,19,0.833333333333333,0.833333333333333,0.666666666666667,0.75,0.791666666666667,3,2,2,4,7,0.75,1,1,1,0.875,0,4,3,7,7,0,0.666666666666667,0.5,0.583333333333333,0.291666666666667,1,2,1,3,4,0.25,1,0.5,0.75,0.5,1,6,4,10,11,0.0625,0.75,0.5,0.625,0.34375,47,0.936170212765957,1,0.578125,6,40.7142857142857,0.6875,0.0625,0.640625,-0.25,-0.25,-0.125,0.25,0.25,-0.083333333333333,0.807692307692308,0.869423773288886,0.730769230769231,0.615141104595973,0.0882352941176471,-1.35170223993066,0.617647058823529,0.299306910465667,0.7,0.524400512708041,0.9,1.2815515655446,0.345023260580845,-0.666410460948627,2.22112601321955,0.315834194130306,-1.01143372152947,-1.90529181908924,-0.696912142998463,-0.948346335070287,-0.251434192071824,0.241139233320888,-0.45722400753082,-0.698363240851708,0,0
"284",1,1307298,"Female",24,1,"Ireland","Ireland","Bachelor's Degree","No",31,11,3,4,7,18,0.229166666666667,0.125,0.166666666666667,0.145833333333333,2,1,1,2,4,0.5,0.5,0.5,0.5,9,9,3,6,9,18,0.75,0.5,1,0.75,0.75,4,2,2,4,8,1,1,1,1,1,6,0,3,3,9,0.5,0,0.5,0.25,0.375,2,2,0,2,4,0.5,1,0,0.5,0.5,8,2,3,5,13,0.5,0.25,0.375,0.3125,0.40625,83,0.891566265060241,1,0.609375,14,66.0714285714286,0.5,0.1875,0.578125,0,0,-0.0833333333333333,0,0,0,0.730769230769231,0.615141104595973,0.730769230769231,0.615141104595973,0.5,0,0.323529411764706,-0.457851931012495,0.9,1.2815515655446,0.9,1.2815515655446,-0.666410460948627,-0.666410460948627,0.615141104595973,1.07299303560847,0,0.457851931012495,-0.948346335070287,-0.948346335070287,0,-0.307570552297987,-0.0786445867917392,0.228925965506247,0,0
"286",2,1365882,"Female",27,1,"United Kingdom","United Kingdom","Bachelor's Degree","No",29,7,5,4,9,16,0.145833333333333,0.208333333333333,0.166666666666667,0.1875,2,1,1,2,4,0.5,0.5,0.5,0.5,9,7,5,4,9,16,0.583333333333333,0.833333333333333,0.666666666666667,0.75,0.666666666666667,3,2,2,4,7,0.75,1,1,1,0.875,1,2,3,5,6,0.0833333333333334,0.333333333333333,0.5,0.416666666666667,0.25,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,2,3,4,7,9,0.125,0.375,0.5,0.4375,0.28125,85,0.788235294117647,1,0.5,11,35.7142857142857,0.625,0.166666666666667,0.625,0,0,0.0416666666666667,0.25,0.25,0.166666666666667,0.576923076923077,0.194028142423926,0.730769230769231,0.615141104595973,0.147058823529412,-1.04913139796397,0.441176470588235,-0.147987109725839,0.7,0.524400512708041,0.9,1.2815515655446,-0.330372370284114,-0.666410460948627,1.2431595403879,0.763128214321812,-0.336038090664513,-0.480031326066085,-0.359214327565983,-0.948346335070287,-0.589132007504304,0.427551627770022,-0.233576997435067,-0.66112862520509,0,0
"287",1,1394703,"Female",22,0,"Hungary","Hungary","High School Degree or equivalent","No",31,10,9,10,19,29,0.208333333333333,0.375,0.416666666666667,0.395833333333333,0,0,0,0,0,0,0,0,0,2,12,4,5,9,21,1,0.666666666666667,0.833333333333333,0.75,0.875,3,2,2,4,7,0.75,1,1,1,0.875,2,2,3,5,7,0.166666666666667,0.333333333333333,0.5,0.416666666666667,0.291666666666667,1,0,0,0,1,0.25,0,0,0,0.125,3,2,3,5,8,0.1875,0.25,0.375,0.3125,0.25,83,0.963855421686747,1,0.5625,13,13.9285714285714,0.5625,0.302083333333333,0.71875,0,0,0.1875,0.25,0.25,-0.25,0.961538461538462,1.76882503851871,0.730769230769231,0.615141104595973,0.205882352941176,-0.82079208833238,0.323529411764706,-0.457851931012495,0.7,0.524400512708041,0.9,1.2815515655446,1.24442452581067,-0.666410460948627,2.58961712685109,1.07299303560847,-1.91083498675929,-1.51662409124262,-1.14661277561337,-0.948346335070287,0.198266440543086,-0.474016475093163,-0.0786445867917392,0.395371888301424,0,0
"288",2,1372883,"Female",23,0,"United Kingdom","United Kingdom","Bachelor's Degree","DATA EXPIRED",10,2,0,6,6,8,0.0416666666666667,0,0.25,0.125,1,0,1,1,2,0.25,0,0.5,0.25,0,7,3,3,6,13,0.583333333333333,0.5,0.5,0.5,0.541666666666667,2,2,2,4,6,0.5,1,1,1,0.75,1,3,1,4,5,0.0833333333333334,0.5,0.166666666666667,0.333333333333333,0.208333333333333,1,0,1,1,2,0.25,0,0.5,0.25,0.25,2,3,2,5,7,0.125,0.375,0.25,0.3125,0.21875,118,0.898305084745763,1,0.40625,6,19.2857142857143,0.375,0.0833333333333333,0.625,0,-0.25,0.0833333333333333,0.5,0.5,-0.083333333333333,0.576923076923077,0.194028142423926,0.5,0,0.147058823529412,-1.04913139796397,0.323529411764706,-0.457851931012495,0.5,0,0.9,1.2815515655446,0.194028142423926,-1.2815515655446,1.2431595403879,0.457851931012495,-1.47557970796853,-0.785307609375403,-0.0970140712119631,-0.6407757827723,-0.543761711560337,0.427551627770022,0.228925965506247,-0.198625662263775,0.5,0
"289",1,1539246,"Male",33,0,"Ireland","Ireland","High School Degree or equivalent","No",19,13,3,1,4,17,0.270833333333333,0.125,0.0416666666666667,0.0833333333333333,1,0,0,0,1,0.25,0,0,0,1,9,4,3,7,16,0.75,0.666666666666667,0.5,0.583333333333333,0.666666666666667,4,2,2,4,8,1,1,1,1,1,5,1,2,3,8,0.416666666666667,0.166666666666667,0.333333333333333,0.25,0.333333333333333,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,6,2,3,5,11,0.375,0.25,0.375,0.3125,0.34375,54,0.962962962962963,1,0.546875,9,3.57142857142857,0.625,0.177083333333333,0.578125,-0.25,-0.25,-0.1875,0,0,-0.166666666666667,0.730769230769231,0.615141104595973,0.576923076923077,0.194028142423926,0.382352941176471,-0.299306910465667,0.323529411764706,-0.457851931012495,0.9,1.2815515655446,0.9,1.2815515655446,-0.666410460948627,-1.08752342312067,0.91444801506164,0.651880073436421,-0.421112962172047,-0.262567941625219,-0.948346335070287,-0.737789853984264,0.210556481086024,-0.157917097065153,0.131911894294284,0.289828991359438,0,0
"290",2,1701036,"Female",34,1,"United Kingdom","United Kingdom","High School Degree or equivalent","No",27,13,4,2,6,19,0.270833333333333,0.166666666666667,0.0833333333333333,0.125,2,1,1,2,4,0.5,0.5,0.5,0.5,4,10,3,2,5,15,0.833333333333333,0.5,0.333333333333333,0.416666666666667,0.625,2,1,1,2,4,0.5,0.5,0.5,0.5,0.5,0,1,0,1,1,0,0.166666666666667,0,0.0833333333333333,0.0416666666666667,2,0,0,0,2,0.5,0,0,0,0.25,2,1,0,1,3,0.125,0.125,0,0.0625,0.09375,60,0.966666666666667,1,0.34375,8,12.1428571428571,0.375,0.197916666666667,0.75,0,0,-0.145833333333333,0,0,-0.416666666666666,0.807692307692308,0.869423773288886,0.423076923076923,-0.194028142423926,0.147058823529412,-1.04913139796397,0.0882352941176471,-1.35170223993066,0.5,0,0.5,0,0.869423773288886,-0.194028142423926,1.91855517125286,1.15767409750674,-1.06345191571281,-0.760881073746122,-0.434711886644443,0.0970140712119631,0.531725957856406,0.0898538123375426,0.772865191177294,0.683011378839751,0,0
"291",1,1598960,"Male",23,0,"South Africa","South Africa","High School Degree or equivalent","No",23,8,6,5,11,19,0.166666666666667,0.25,0.208333333333333,0.229166666666667,1,1,0,1,2,0.25,0.5,0,0.25,2,10,6,4,10,20,0.833333333333333,1,0.666666666666667,0.833333333333333,0.833333333333333,4,2,2,4,8,1,1,1,1,1,0,2,2,4,4,0,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0,0,1,1,1,0,0,0.5,0.25,0.125,0,2,3,5,5,0,0.25,0.375,0.3125,0.15625,64,0.9375,1,0.515625,16,16.4285714285714,1,0.197916666666667,0.734375,0,0.25,0.0625,0,0,0,0.807692307692308,0.869423773288886,0.807692307692308,0.869423773288886,0.0294117647058824,-1.88950996033343,0.323529411764706,-0.457851931012495,0.9,1.2815515655446,0.9,1.2815515655446,-0.412127792255715,-0.412127792255715,2.75893373362232,1.32727570430138,0,-1.43165802932094,-1.07548766941674,-1.07548766941674,0,0.510043093522272,-0.205785921138196,-0.715829014660468,-0.5,0
"292",1,1762830,"Male",23,0,"South Africa","South Africa","Bachelor's Degree","Yes",17,4,3,5,8,12,0.0833333333333333,0.125,0.208333333333333,0.166666666666667,1,1,0,1,2,0.25,0.5,0,0.25,3,7,4,5,9,16,0.583333333333333,0.666666666666667,0.833333333333333,0.75,0.666666666666667,3,2,2,4,7,0.75,1,1,1,0.875,7,3,2,5,12,0.583333333333333,0.5,0.333333333333333,0.416666666666667,0.5,3,1,0,1,4,0.75,0.5,0,0.25,0.5,10,4,2,6,16,0.625,0.5,0.25,0.375,0.5,72,0.944444444444444,1,0.609375,13,10,0.125,0.125,0.515625,0,0.25,0.0833333333333333,0.25,0.25,0.166666666666667,0.576923076923077,0.194028142423926,0.730769230769231,0.615141104595973,0.617647058823529,0.299306910465667,0.382352941176471,-0.299306910465667,0.7,0.524400512708041,0.9,1.2815515655446,-0.330372370284114,-0.666410460948627,-0.105278768041741,0.91444801506164,-0.336038090664513,1.01972678310338,-0.359214327565983,-0.948346335070287,-0.589132007504304,-0.246667526444797,-0.157917097065153,0.0887504293796434,-0.5,0
"293",2,1985439,"Male",33,1,"Ireland","Ireland","Bachelor's Degree","No",20,5,5,7,12,17,0.104166666666667,0.208333333333333,0.291666666666667,0.25,1,1,0,1,2,0.25,0.5,0,0.25,1,9,3,4,7,16,0.75,0.5,0.666666666666667,0.583333333333333,0.666666666666667,2,2,2,4,6,0.5,1,1,1,0.75,0,1,1,2,2,0,0.166666666666667,0.166666666666667,0.166666666666667,0.0833333333333333,0,0,1,1,1,0,0,0.5,0.25,0.125,0,1,2,3,3,0,0.125,0.25,0.1875,0.09375,84,0.880952380952381,1,0.390625,16,25.3571428571429,0.5,0.177083333333333,0.734375,0,0.25,0.145833333333333,0.5,0.5,-0.166666666666667,0.730769230769231,0.615141104595973,0.576923076923077,0.194028142423926,0.0294117647058824,-1.88950996033343,0.205882352941176,-0.82079208833238,0.5,0,0.9,1.2815515655446,0.615141104595973,-1.08752342312067,2.5046510649294,1.01482023075631,-1.70266452771665,-1.4898308341731,-0.307570552297987,-0.737789853984264,-0.430219301686277,0.637184427868728,0.313381972954227,-0.323802454914501,-0.5,0
"294",1,1383850,"Female",27,1,"United Kingdom","United Kingdom","Bachelor's Degree","No",30,22,5,0,5,27,0.458333333333333,0.208333333333333,0,0.104166666666667,0,0,0,0,0,0,0,0,0,3,10,5,4,9,19,0.833333333333333,0.833333333333333,0.666666666666667,0.75,0.791666666666667,2,2,2,4,6,0.5,1,1,1,0.75,0,2,1,3,3,0,0.333333333333333,0.166666666666667,0.25,0.125,0,1,1,2,2,0,0.5,0.5,0.5,0.25,0,3,2,5,5,0,0.375,0.25,0.3125,0.15625,105,0.971428571428571,1,0.46875,18,24.2857142857143,0.5,0.28125,0.75,0,0,-0.354166666666667,0.5,0.5,-0.083333333333333,0.807692307692308,0.869423773288886,0.730769230769231,0.615141104595973,0.0294117647058824,-1.88950996033343,0.323529411764706,-0.457851931012495,0.5,0,0.9,1.2815515655446,0.869423773288886,-0.666410460948627,2.75893373362232,1.07299303560847,-1.53583423423751,-1.68594069801385,-0.434711886644443,-0.948346335070287,-0.513634448425844,0.510043093522272,-0.0786445867917392,-0.588687680314011,0,0
"295",2,1550237,"Female",35,0,"Nigeria","Nigeria","Master's Degree","No",22,10,0,8,8,18,0.208333333333333,0,0.333333333333333,0.166666666666667,1,0,1,1,2,0.25,0,0.5,0.25,2,11,1,6,7,18,0.916666666666667,0.166666666666667,1,0.583333333333333,0.75,3,0,2,2,5,0.75,0,1,0.5,0.625,1,3,1,4,5,0.0833333333333334,0.5,0.166666666666667,0.333333333333333,0.208333333333333,0,0,0,0,0,0,0,0,0,0,1,3,1,4,5,0.0625,0.375,0.125,0.25,0.15625,44,0.977272727272727,1,0.4375,4,34.6428571428571,0.6875,0.1875,0.75,0,-0.25,-0.0416666666666667,-0.25,-0.75,-0.333333333333334,0.884615384615385,1.19837970230692,0.576923076923077,0.194028142423926,0.0882352941176471,-1.35170223993066,0.264705882352941,-0.62890421763219,0.7,0.524400512708041,0.5,0,0.673979189598884,0.194028142423926,2.55008194223759,0.822932360056116,-0.479951047174958,-1.72714958218147,-0.861390107507483,-0.0970140712119631,0.764376036295519,0.0766612688118684,0.217438037604132,0.140776768792264,0.5,1
